Ticket ID,Issue Type,Case Owner,Street Address,City,Zip / Postal Code,Neighborhood / District / Ward / etc.,Ticket Created Date / Time,Ticket Closed Date / Time,Latitude,Longitude,Method Received
17-10474715,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,10710 SW 24TH ST,Miami_Dade_County,33165,District 10,12/15/2017 09:39:38 AM,12/27/2017 05:57:05 PM,25.74634,-80.368333,XTERFACE
17-10474723,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,10580 SW 178TH AVE,Miami_Dade_County,33196,District 11,12/15/2017 09:39:40 AM,12/29/2017 12:00:05 PM,25.665623,-80.484557,XTERFACE
17-10474710,STRAY / DOG-AT-LARGE,Animal_Services,21401 SW 216TH ST,Miami_Dade_County,33170,District 9,12/15/2017 09:41:22 AM,01/08/2018 05:58:18 PM,25.565472,-80.539702,PHONE
18-10039777,DRAIN CLOGGED / CLEANING,Public_Works_Road_And_Bridges-16-60,5819 SW 108TH PL,Miami_Dade_County,33173,District 10,12/15/2017 09:42:00 AM,01/29/2018 12:00:00 AM,25.713355,-80.370132,XTERFACE
18-10039776,DRAIN CLOGGED / CLEANING,Public_Works_Road_And_Bridges-16-60,2998 NW 71ST ST,Miami_Dade_County,33147,District 2,12/15/2017 09:42:00 AM,01/29/2018 12:00:00 AM,25.83846,-80.245486,XTERFACE
17-10474725,COMMERCIAL VEHICLE - UNAUTHORIZED,Regulatory_and_Economic_Resources,8938 SW 150TH COURT CIR E,Miami_Dade_County,33196,District 11,12/15/2017 09:43:03 AM,12/18/2017 05:45:05 PM,25.682939,-80.43515,XTERFACE
17-10474724,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,15500 SW 72ND ST,Miami_Dade_County,33193,District 11,12/15/2017 09:43:21 AM,12/27/2017 11:03:06 AM,25.698342,-80.444655,XTERFACE
17-10474732,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,15500 SW 72ND ST,Miami_Dade_County,33193,District 11,12/15/2017 09:45:16 AM,12/27/2017 11:15:05 AM,25.698342,-80.444655,XTERFACE
17-10474742,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,13500 SW 88TH ST,Miami_Dade_County,33186,District 7,12/15/2017 09:46:46 AM,12/20/2017 10:12:05 AM,25.684946,-80.414462,XTERFACE
17-10474730,TRAFFIC SIGN DOWN DAMAGED FADED MISSING (OTHER THAN CONTROL SIGN),Public_Works_Traffic_Engineering-10-60,15198 MONROE ST,Miami_Dade_County,33176,District 9,12/15/2017 09:47:21 AM,12/16/2017 12:00:00 AM,25.627984,-80.373718,IPHONE
17-10474735,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,15177 POLK ST,Miami_Dade_County,33176,District 9,12/15/2017 09:48:30 AM,12/15/2017 10:47:26 AM,25.628223,-80.370518,IPHONE
17-10474734,TREE REMOVAL (RAAM),RAAM-27-93,10400 SW 137TH AVE,Miami_Dade_County,33186,District 11,12/15/2017 09:48:30 AM,12/18/2017 11:47:12 AM,25.670763,-80.416474,PHONE
17-10474744,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,10740 SW 24TH ST,Miami_Dade_County,33165,District 10,12/15/2017 09:48:52 AM,12/27/2017 06:15:05 PM,25.746336,-80.368591,XTERFACE
17-10474743,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,13714 SW 56TH ST,Miami_Dade_County,33175,District 10,12/15/2017 09:49:12 AM,12/27/2017 03:36:05 PM,25.712862,-80.417198,XTERFACE
17-10474741,TREE LEANING (RESET),RAAM-27-93,12000 SW 127TH AVE,Miami_Dade_County,33186,District 9,12/15/2017 09:51:12 AM,,25.656701,-80.399681,PHONE
17-10474754,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,12502 N KENDALL DR,Miami_Dade_County,33186,District 7,12/15/2017 09:51:56 AM,,25.684756,-80.398931,XTERFACE
17-10474748,STRAY DOG PICK UP - MD,Animal_Services,2246 SW 6TH ST,City_of_Miami,33135,District 5,12/15/2017 09:52:54 AM,12/15/2017 03:24:46 PM,25.76695,-80.231699,PHONE
17-10474790,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,12455 SW 202ND AVE,Miami_Dade_County,33196,District 9,12/15/2017 09:53:45 AM,,25.648114,-80.519422,XTERFACE
17-10474765,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,4001 SW 152ND AVE,Miami_Dade_County,33185,District 11,12/15/2017 09:54:33 AM,,25.7296,-80.438681,XTERFACE
17-10474755,STRAY / DOG-AT-LARGE,Animal_Services,12350 SW 188TH ST,Miami_Dade_County,33177,District 9,12/15/2017 09:55:00 AM,01/08/2018 05:59:16 PM,25.592727,-80.392112,PHONE
17-10474757,DEAD ANIMAL PICKUP MD,Animal_Services,5430 SW 87TH AVE,Miami_Dade_County,33165,District 10,12/15/2017 09:55:06 AM,12/15/2017 01:34:18 PM,25.717667,-80.335303,PHONE
17-10474761,ANIMAL CRUELTY INVESTIGATION,Animal_Services,3030 W FLAGLER ST,City_of_Miami,33135,District 5,12/15/2017 09:56:08 AM,12/15/2017 11:34:26 AM,25.771863,-80.244278,PHONE
17-10474775,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,11890 SW 8TH ST,Miami_Dade_County,33184,District 11,12/15/2017 09:56:42 AM,12/18/2017 10:09:05 AM,25.760612,-80.388493,XTERFACE
17-10474766,INJURED ANIMAL,Animal_Services,1477 NE 116TH ST,Miami_Dade_County,33161,District 3,12/15/2017 09:57:13 AM,12/15/2017 11:09:27 AM,25.882819,-80.168543,PHONE
17-10474858,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,11890 SW 8TH ST,Miami_Dade_County,33184,District 11,12/15/2017 09:58:45 AM,12/18/2017 10:09:05 AM,25.760612,-80.388493,XTERFACE
17-10475877,DRAIN (STORM) MISSING COVER,Public_Works_Road_And_Bridges-16-60,10897 SW 76TH ST,Miami_Dade_County,33173,District 10,12/15/2017 09:59:00 AM,12/29/2017 12:00:00 AM,25.697521,-80.370473,XTERFACE
17-10474777,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,10052 W FERN ST,Miami_Dade_County,33157,District 9,12/15/2017 10:00:34 AM,12/20/2017 11:57:05 AM,25.607188,-80.353834,IPHONE
17-10475878,DRAIN CLOGGED / CLEANING,Public_Works_Road_And_Bridges-16-60,7599 SW 107TH AVE,Miami_Dade_County,33173,District 7,12/15/2017 10:03:00 AM,12/15/2017 12:00:00 AM,25.697271,-80.36602,XTERFACE
17-10474784,STRAY / DOG-AT-LARGE,Animal_Services,27762 SW 134TH CT,Miami_Dade_County,33032,District 9,12/15/2017 10:04:31 AM,01/08/2018 05:59:46 PM,25.50914,-80.409211,PHONE
17-10474793,STRAY / DOG-AT-LARGE,Animal_Services,11378 SW 74TH ST,Miami_Dade_County,33173,District 10,12/15/2017 10:07:25 AM,01/08/2018 06:00:10 PM,25.699073,-80.376514,PHONE
17-10474819,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,2931 NW 69TH ST,Miami_Dade_County,33147,District 2,12/15/2017 10:13:30 AM,,25.8365,-80.244174,XTERFACE
17-10474812,PET ACCOUNT UPDATE,Animal_Services,6497 W 11TH CT,City_of_Hialeah,33012,District 13,12/15/2017 10:13:34 AM,12/18/2017 09:24:00 AM,25.881908,-80.305661,PHONE
17-10474814,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,28105 SW 175TH AVE,Miami_Dade_County,33030,District 8,12/15/2017 10:14:31 AM,12/20/2017 02:54:05 PM,25.505131,-80.475384,PHONE
17-10474820,POTHOLE,Public_Works_Road_And_Bridges-16-60,NW 35TH AVE & NW 54TH ST,Miami_Dade_County,33142,District 2,12/15/2017 10:15:29 AM,12/29/2017 12:00:00 AM,25.823567,-80.252982,PHONE
17-10474821,POTHOLE,Public_Works_Road_And_Bridges-16-60,9860 MARLIN RD,Town_of_Cutler_Bay,33157,District 8,12/15/2017 10:15:35 AM,12/19/2017 12:00:00 AM,25.584298,-80.351529,PHONE
17-10474828,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,4155 SW 130TH AVE,Miami_Dade_County,33175,District 11,12/15/2017 10:16:00 AM,12/18/2017 01:54:05 PM,25.730054,-80.405335,XTERFACE
17-10474867,STRUCTURE MAINTENANCE - UPKEEP,Regulatory_and_Economic_Resources,15431 SW 159TH ST,Miami_Dade_County,33187,District 9,12/15/2017 10:24:01 AM,,25.619119,-80.44335,XTERFACE
17-10474852,STRAY DOG PICK UP - MD,Animal_Services,19301 SW 216TH ST,Miami_Dade_County,33170,District 8,12/15/2017 10:25:06 AM,12/15/2017 11:35:43 AM,25.564851,-80.504858,PHONE
17-10474868,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,6610 SW 123RD AVE,Miami_Dade_County,33183,District 10,12/15/2017 10:26:18 AM,01/03/2018 10:30:05 AM,25.705664,-80.393654,XTERFACE
17-10474857,OVERGROWTH (SWALE / R-O-W / MEDIAN) (RAAM),RAAM-27-93,SW 66TH ST & SW 132ND AVE,Miami_Dade_County,33183,District 10,12/15/2017 10:26:48 AM,,25.706723,-80.408384,PHONE
17-10474863,SIDEWALK BROKEN / RAISED,Public_Works_Road_And_Bridges-16-60,25200 SW 127TH AVE,Miami_Dade_County,33032,District 8,12/15/2017 10:28:47 AM,,25.532968,-80.396475,PHONE
17-10474882,FAILURE TO OBTAIN ZONING PERMIT,Regulatory_and_Economic_Resources,2450 SW 59TH AVE,Miami_Dade_County,33155,District 6,12/15/2017 10:29:53 AM,,25.747713,-80.291774,XTERFACE
17-10474879,COMMERCIAL VEHICLE - UNAUTHORIZED,Regulatory_and_Economic_Resources,3311 NW 95TH ST,Miami_Dade_County,33147,District 2,12/15/2017 10:30:27 AM,12/15/2017 03:09:05 PM,25.860193,-80.25293,XTERFACE
17-10474878,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,15682 SW 72ND ST,Miami_Dade_County,33193,District 11,12/15/2017 10:31:51 AM,12/27/2017 11:27:05 AM,25.698655,-80.445765,XTERFACE
17-10474889,COMMERCIAL VEHICLE - UNAUTHORIZED,Regulatory_and_Economic_Resources,15892 SW 138TH TER,Miami_Dade_County,33196,District 11,12/15/2017 10:33:46 AM,12/20/2017 08:06:05 AM,25.637496,-80.45145,XTERFACE
17-10474899,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,9000 SW 137TH AVE,Miami_Dade_County,33186,District 11,12/15/2017 10:34:08 AM,12/29/2017 01:15:05 PM,25.682851,-80.417697,XTERFACE
17-10474886,DEAD ANIMAL PICKUP MD,Animal_Services,46 NW 53RD ST,City_of_Miami,33127,District 3,12/15/2017 10:35:15 AM,12/17/2017 01:41:49 PM,25.824069,-80.196821,PHONE
17-10474907,COMMERCIAL VEHICLE - UNAUTHORIZED,Regulatory_and_Economic_Resources,10420 SW 16TH ST,Miami_Dade_County,33165,District 10,12/15/2017 10:38:34 AM,01/05/2018 09:21:05 AM,25.75408,-80.364652,XTERFACE
17-10474905,ANIMAL CRUELTY INVESTIGATION,Animal_Services,1140 NW 38TH ST,City_of_Miami,33127,District 3,12/15/2017 10:41:39 AM,01/04/2018 11:25:27 AM,25.811245,-80.214502,PHONE
17-10474906,STRAY / DOG-AT-LARGE,Animal_Services,26165 SW 135TH CT,Miami_Dade_County,33032,District 9,12/15/2017 10:41:59 AM,01/08/2018 06:00:44 PM,25.524054,-80.410651,PHONE
17-10474913,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,11865 SW 26TH ST,Miami_Dade_County,33175,District 11,12/15/2017 10:42:16 AM,12/18/2017 09:48:05 AM,25.747747,-80.388462,XTERFACE
17-10474910,DEAD ANIMAL PICKUP MD,Animal_Services,SW 134TH PL & SW 288TH ST,Miami_Dade_County,33033,District 9,12/15/2017 10:43:41 AM,12/16/2017 12:33:11 PM,25.499667,-80.409276,PHONE
17-10474915,DEAD ANIMAL PICKUP MD,Animal_Services,6750 ROYAL PALM DR,City_of_Palmetto_Bay,33157,District 8,12/15/2017 10:45:32 AM,12/15/2017 01:33:22 PM,25.629021,-80.301956,PHONE
17-10474939,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,23701 SW 132ND AVE,Miami_Dade_County,33032,District 8,12/15/2017 10:48:17 AM,12/26/2017 05:06:05 PM,25.546605,-80.403701,XTERFACE
17-10474940,DEAD ANIMAL PICKUP MD,Animal_Services,730 NE 166TH ST,Miami_Dade_County,33162,District 2,12/15/2017 10:51:32 AM,12/18/2017 02:14:20 PM,25.927609,-80.18555,PHONE
17-10474968,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,11900 SW 222ND ST,Miami_Dade_County,33170,District 9,12/15/2017 10:52:56 AM,,25.560612,-80.384974,XTERFACE
17-10474944,FAILURE TO OBTAIN ZONING PERMIT,Regulatory_and_Economic_Resources,9661 SW 155TH AVE,Miami_Dade_County,33196,District 11,12/15/2017 10:53:04 AM,01/25/2018 08:33:05 AM,25.67631,-80.44698,PHONE
17-10474945,DEAD ANIMAL PICKUP MD,Animal_Services,8195 NW 17TH AVE,Miami_Dade_County,33147,District 2,12/15/2017 10:53:50 AM,12/16/2017 12:34:17 PM,25.849444,-80.225173,PHONE
17-10474947,TRAFFIC SIGNAL OUT OF SYNC WITH OTHER TRAFFIC SIGNALS (SAME DIRECTION OF TRAVEL),Public_Works_traffic_Signals_And_Signs-15-60,9700 SW 88TH ST,Miami_Dade_County,33176,District 7,12/15/2017 10:54:15 AM,01/03/2018 12:00:00 AM,25.687457,-80.34972,PHONE
17-10474952,POTHOLE,Public_Works_Road_And_Bridges-16-60,SW 162ND AVE & SW 232ND ST,Miami_Dade_County,33170,District 8,12/15/2017 10:55:42 AM,12/19/2017 12:00:00 AM,25.550846,-80.453599,PHONE
17-10474964,POTHOLE,Public_Works_Road_And_Bridges-16-60,SW 153RD AVE & SW 232ND ST,Miami_Dade_County,33032,District 8,12/15/2017 10:58:28 AM,12/19/2017 12:00:00 AM,25.551,-80.439457,PHONE
17-10475880,POTHOLE,Public_Works_Road_And_Bridges-16-60,16900 SW 100TH AVE,Miami_Dade_County,33157,District 9,12/15/2017 11:01:00 AM,12/22/2017 12:00:00 AM,25.612293,-80.353656,XTERFACE
17-10474973,ANIMAL CRUELTY INVESTIGATION,Animal_Services,1521 NW 33RD ST,City_of_Miami,33142,District 3,12/15/2017 11:01:30 AM,12/16/2017 10:22:11 AM,25.80718,-80.22225,PHONE
17-10475882,POTHOLE,Public_Works_Road_And_Bridges-16-60,10032 SW 169TH ST,Miami_Dade_County,33157,District 9,12/15/2017 11:02:00 AM,12/22/2017 12:00:00 AM,25.61266,-80.354195,XTERFACE
17-10474976,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,1919 NW 69TH TER,Miami_Dade_County,33147,District 3,12/15/2017 11:02:31 AM,12/15/2017 02:57:05 PM,25.837778,-80.229947,PHONE
17-10480381,POTHOLE,Public_Works_Road_And_Bridges-16-60,12547 SW 210TH ST,Miami_Dade_County,33177,District 9,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.572173,-80.395711,XTERFACE
17-10480380,POTHOLE,Public_Works_Road_And_Bridges-16-60,12547 SW 210TH ST,Miami_Dade_County,33177,District 9,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.572173,-80.395711,XTERFACE
17-10480379,POTHOLE,Public_Works_Road_And_Bridges-16-60,12547 SW 210TH ST,Miami_Dade_County,33177,District 9,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.572173,-80.395711,XTERFACE
17-10480378,POTHOLE,Public_Works_Road_And_Bridges-16-60,12547 SW 210TH ST,Miami_Dade_County,33177,District 9,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.572173,-80.395711,XTERFACE
17-10480377,POTHOLE,Public_Works_Road_And_Bridges-16-60,19099 SW 127TH AVE,Miami_Dade_County,33177,District 9,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.589146,-80.396964,XTERFACE
17-10480376,POTHOLE,Public_Works_Road_And_Bridges-16-60,9698 SW 232ND ST,Miami_Dade_County,33032,District 8,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.551723,-80.347558,XTERFACE
17-10480375,POTHOLE,Public_Works_Road_And_Bridges-16-60,9698 SW 232ND ST,Miami_Dade_County,33032,District 8,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.551723,-80.347558,XTERFACE
17-10480374,POTHOLE,Public_Works_Road_And_Bridges-16-60,9698 SW 232ND ST,Miami_Dade_County,33032,District 8,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.551723,-80.347558,XTERFACE
17-10480373,POTHOLE,Public_Works_Road_And_Bridges-16-60,8300 NW 58TH ST,City_of_Doral,33166,District 12,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.82568,-80.331739,XTERFACE
17-10480372,POTHOLE,Public_Works_Road_And_Bridges-16-60,2598 NW 52ND ST,Miami_Dade_County,33142,District 3,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.822049,-80.239683,XTERFACE
17-10480371,POTHOLE,Public_Works_Road_And_Bridges-16-60,2598 NW 52ND ST,Miami_Dade_County,33142,District 3,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.822049,-80.239683,XTERFACE
17-10480370,POTHOLE,Public_Works_Road_And_Bridges-16-60,2598 NW 52ND ST,Miami_Dade_County,33142,District 3,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.822049,-80.239683,XTERFACE
17-10480369,POTHOLE,Public_Works_Road_And_Bridges-16-60,10017 NW 29TH AVE,Miami_Dade_County,33147,District 2,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.865882,-80.244518,XTERFACE
17-10480368,POTHOLE,Public_Works_Road_And_Bridges-16-60,12048 NW 27TH PL,Miami_Dade_County,33167,District 2,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.88405,-80.244825,XTERFACE
17-10480365,POTHOLE,Public_Works_Road_And_Bridges-16-60,16870 SW 141ST CT,Miami_Dade_County,33177,District 9,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.610805,-80.4229,XTERFACE
17-10480364,POTHOLE,Public_Works_Road_And_Bridges-16-60,21014 SW 125TH AVENUE RD,Miami_Dade_County,33177,District 9,12/15/2017 11:03:00 AM,12/15/2017 12:00:00 AM,25.572059,-80.394653,XTERFACE
17-10475883,POTHOLE,Public_Works_Road_And_Bridges-16-60,10848 SW 156TH TER,Miami_Dade_County,33157,District 9,12/15/2017 11:04:00 AM,12/27/2017 12:00:00 AM,25.623679,-80.369964,XTERFACE
17-10474994,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,13134 SW 130TH TER,Miami_Dade_County,33186,District 9,12/15/2017 11:04:18 AM,12/19/2017 10:42:05 AM,25.645878,-80.405956,XTERFACE
17-10474989,PET ACCOUNT UPDATE,Animal_Services,8901 NW 114TH TER,City_of_Hialeah_Gardens,33018,District 12,12/15/2017 11:05:17 AM,12/18/2017 09:22:16 AM,25.877837,-80.344253,PHONE
17-10475002,UNAUTHORIZED USE - RESIDENTIAL / BUSINESS,Regulatory_and_Economic_Resources,2920 SW 93RD CT,Miami_Dade_County,33165,District 10,12/15/2017 11:07:55 AM,,25.741816,-80.346293,XTERFACE
17-10475005,TRAFFIC SIGN DOWN DAMAGED FADED MISSING (OTHER THAN CONTROL SIGN),Public_Works_Traffic_Engineering-10-60,9543 LITTLE RIVER BLVD,Miami_Dade_County,33147,District 2,12/15/2017 11:09:36 AM,12/16/2017 12:00:00 AM,25.862017,-80.224546,PHONE
17-10475010,TREE REMOVAL (RAAM),RAAM-27-93,11976 SW 210TH TER,Miami_Dade_County,33177,District 9,12/15/2017 11:10:59 AM,01/05/2018 09:18:00 AM,25.570587,-80.385987,PHONE
17-10475016,ILLEGAL DUMPING / LITTER,COM_Code_Enforcement,2375 SW 11TH TER,City_of_Miami,33135,District 5,12/15/2017 11:12:55 AM,12/20/2017 11:02:27 AM,25.762244,-80.234171,PHONE
17-10475885,POTHOLE,Public_Works_Road_And_Bridges-16-60,10898 SW 166TH TER,Miami_Dade_County,33157,District 9,12/15/2017 11:13:00 AM,12/22/2017 12:00:00 AM,25.614454,-80.369603,XTERFACE
17-10475017,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,Public_Works_Traffic_Engineering-10-60,5800 SW 10TH ST,City_of_West_Miami,33144,District 6,12/15/2017 11:13:17 AM,12/16/2017 12:00:00 AM,25.761118,-80.290007,PHONE
17-10475886,POTHOLE,Public_Works_Road_And_Bridges-16-60,16250 SW 109TH AVE,Miami_Dade_County,33157,District 9,12/15/2017 11:15:00 AM,12/22/2017 12:00:00 AM,25.617907,-80.370108,XTERFACE
17-10475887,POTHOLE,Public_Works_Road_And_Bridges-16-60,11018 SW 155TH TER,Miami_Dade_County,33157,District 9,12/15/2017 11:16:00 AM,12/27/2017 12:00:00 AM,25.624428,-80.372607,XTERFACE
17-10475032,OVERGROWTH (SWALE / R-O-W / MEDIAN) (RAAM),RAAM-27-93,SW 278TH ST & SW 177TH AVE,Miami_Dade_County,33031,District 8,12/15/2017 11:17:49 AM,,25.508222,-80.477788,PHONE
17-10475889,POTHOLE,Public_Works_Road_And_Bridges-16-60,10905 SW 165TH TER,Miami_Dade_County,33157,District 9,12/15/2017 11:18:00 AM,12/22/2017 12:00:00 AM,25.615348,-80.370176,XTERFACE
17-10475035,PET ACCOUNT UPDATE,Animal_Services,474 SE 2ND ST,City_of_Hialeah,33010,District 6,12/15/2017 11:18:47 AM,12/18/2017 09:20:28 AM,25.820846,-80.271624,PHONE
17-10475048,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,12210 SW 8TH ST,Miami_Dade_County,33184,District 11,12/15/2017 11:19:32 AM,12/18/2017 10:30:05 AM,25.759421,-80.393807,XTERFACE
17-10475037,ANIMAL BITE TO A PERSON,Animal_Services,1930 NW 119TH ST,Miami_Dade_County,33167,District 2,12/15/2017 11:19:39 AM,12/18/2017 09:18:30 AM,25.882462,-80.231645,PHONE
17-10475039,TREE REMOVAL (RAAM),RAAM-27-93,17800 NW 81ST AVE,Miami_Dade_County,33015,District 13,12/15/2017 11:19:43 AM,02/01/2018 03:43:15 PM,25.935764,-80.333788,PHONE
17-10475890,POTHOLE,Public_Works_Road_And_Bridges-16-60,11032 SW 162ND TER,Miami_Dade_County,33157,District 9,12/15/2017 11:20:00 AM,12/22/2017 12:00:00 AM,25.618021,-80.372546,XTERFACE
17-10475891,POTHOLE,Public_Works_Road_And_Bridges-16-60,11188 SW 157TH TER,Miami_Dade_County,33157,District 9,12/15/2017 11:22:00 AM,12/27/2017 12:00:00 AM,25.622286,-80.373903,XTERFACE
17-10475049,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,2460 SW 137TH AVE,Miami_Dade_County,33175,District 11,12/15/2017 11:22:22 AM,12/20/2017 12:57:05 PM,25.744152,-80.417015,XTERFACE
17-10475055,UNAUTHORIZED USE - INDUSTRIAL,Regulatory_and_Economic_Resources,5200 NW 74TH AVE,Miami_Dade_County,33166,District 12,12/15/2017 11:23:57 AM,01/04/2018 01:03:05 PM,25.820727,-80.317598,XTERFACE
17-10475054,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,12200 SW 88TH ST,Miami_Dade_County,33186,District 7,12/15/2017 11:24:42 AM,01/18/2018 08:39:05 AM,25.685565,-80.394324,XTERFACE
17-10475073,SIGN - VIOLATION ON PRIVATE PROPERTY,Regulatory_and_Economic_Resources,11900 SW 222ND ST,Miami_Dade_County,33170,District 9,12/15/2017 11:24:49 AM,01/22/2018 07:45:05 AM,25.560611,-80.384741,XTERFACE
17-10475063,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,12210 SW 8TH ST,Miami_Dade_County,33184,District 11,12/15/2017 11:26:05 AM,,25.759016,-80.39373,XTERFACE
17-10475074,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,8560 SW 124TH AVE,Miami_Dade_County,33183,District 10,12/15/2017 11:27:40 AM,01/25/2018 01:12:05 PM,25.688101,-80.394691,XTERFACE
17-10475067,POTHOLE,Public_Works_Road_And_Bridges-16-60,SW 368TH ST & SW 217TH AVE,Miami_Dade_County,33034,District 9,12/15/2017 11:31:17 AM,12/19/2017 12:00:00 AM,25.425627,-80.541779,PHONE
17-10475077,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,11865 SW 26TH ST,Miami_Dade_County,33175,District 11,12/15/2017 11:32:06 AM,,25.747747,-80.388462,XTERFACE
17-10475109,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,4155 SW 130TH AVE,Miami_Dade_County,33175,District 11,12/15/2017 11:32:21 AM,12/18/2017 12:27:05 PM,25.730054,-80.405335,XTERFACE
17-10475076,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,4155 SW 130TH AVE,Miami_Dade_County,33175,District 11,12/15/2017 11:32:21 AM,12/18/2017 01:57:05 PM,25.730054,-80.405335,XTERFACE
17-10475072,ANIMAL SERVICES DOG TAG,Animal_Services,15555 NE 2ND AVE,Miami_Dade_County,33162,District 2,12/15/2017 11:32:52 AM,12/15/2017 11:33:08 AM,25.917789,-80.19578,WALKIN
17-10475085,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,11865 SW 26TH ST,Miami_Dade_County,33175,District 11,12/15/2017 11:33:28 AM,12/18/2017 09:06:05 AM,25.747747,-80.388462,XTERFACE
17-10475107,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,14341 SW 120TH ST,Miami_Dade_County,33186,District 11,12/15/2017 11:35:00 AM,,25.656665,-80.427095,XTERFACE
17-10475093,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,9901 SW 142ND AVE,Miami_Dade_County,33186,District 11,12/15/2017 11:36:06 AM,01/29/2018 12:15:05 PM,25.674159,-80.420982,XTERFACE
17-10475086,STRUCTURE MAINTENANCE - UPKEEP,Regulatory_and_Economic_Resources,15220 SW 151ST AVE,Miami_Dade_County,33187,District 9,12/15/2017 11:36:20 AM,,25.624893,-80.438087,PHONE
17-10475095,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,13920 SW 47TH ST,Miami_Dade_County,33175,District 10,12/15/2017 11:37:41 AM,12/27/2017 04:09:05 PM,25.722953,-80.419792,XTERFACE
